1.015661334121505055e+00 -2.316524696350097656e+01 1.549749672412872314e-01
1.020807904638914021e+00 -2.349604606628417969e+01 1.547306180000305176e-01
1.025954475156323209e+00 -2.345559883117675781e+01 1.551970392465591431e-01
1.031101045673732175e+00 -2.319359970092773438e+01 1.553137451410293579e-01
1.036247616191141141e+00 -2.347133445739746094e+01 1.559670716524124146e-01
1.041394186708550329e+00 -2.340109252929687500e+01 1.558509916067123413e-01
1.046540757225959295e+00 -2.346617317199707031e+01 1.560107916593551636e-01
1.051687327743368483e+00 -2.335526657104492188e+01 1.550746262073516846e-01
1.056833898260777449e+00 -2.369721794128417969e+01 1.554417759180068970e-01
1.061980468778186637e+00 -2.349000549316406250e+01 1.557399928569793701e-01
1.067127039295595603e+00 -2.358142280578613281e+01 1.554122716188430786e-01
1.072273609813004791e+00 -2.344019889831542969e+01 1.539619415998458862e-01
1.077420180330413757e+00 -2.348697853088378906e+01 1.548834741115570068e-01
1.082566750847822723e+00 -2.340758705139160156e+01 1.541036516427993774e-01
1.087713321365231911e+00 -2.333476448059082031e+01 1.536707580089569092e-01
1.092859891882640877e+00 -2.332517242431640625e+01 1.542811393737792969e-01
1.098006462400050065e+00 -2.304494667053222656e+01 1.531493216753005981e-01
1.103153032917459031e+00 -2.334538841247558594e+01 1.533260941505432129e-01
1.108299603434868219e+00 -2.315026283264160156e+01 1.539224684238433838e-01
1.113446173952277185e+00 -2.325957489013671875e+01 1.552101969718933105e-01
1.118592744469686151e+00 -2.311921882629394531e+01 1.554885655641555786e-01
1.123739314987095339e+00 -2.336285591125488281e+01 1.568041890859603882e-01
1.128885885504504305e+00 -2.312719917297363281e+01 1.559242159128189087e-01
1.134032456021913493e+00 -2.333975601196289062e+01 1.557241678237915039e-01
1.139179026539322459e+00 -2.338903617858886719e+01 1.563481241464614868e-01
1.144325597056731647e+00 -2.338153076171875000e+01 1.557612121105194092e-01
1.149472167574140613e+00 -2.316692161560058594e+01 1.567415744066238403e-01
1.154618738091549579e+00 -2.334664726257324219e+01 1.560938805341720581e-01
1.159765308608958767e+00 -2.327438354492187500e+01 1.562418490648269653e-01
1.164911879126367733e+00 -2.354242515563964844e+01 1.556278467178344727e-01
1.170058449643776921e+00 -2.311554527282714844e+01 1.557558923959732056e-01
1.175205020161185887e+00 -2.324360847473144531e+01 1.547623723745346069e-01
1.180351590678595075e+00 -2.281734466552734375e+01 1.527985781431198120e-01
1.185498161196004041e+00 -2.300305747985839844e+01 1.530930250883102417e-01
1.190644731713413007e+00 -2.295360183715820312e+01 1.521204411983489990e-01
1.195791302230822195e+00 -2.294102668762207031e+01 1.513218134641647339e-01
1.200937872748231161e+00 -2.308708572387695312e+01 1.514142602682113647e-01
1.206084443265640349e+00 -2.302074813842773438e+01 1.503600329160690308e-01
1.211231013783049315e+00 -2.267300605773925781e+01 1.491218358278274536e-01
1.216377584300458503e+00 -2.259040451049804688e+01 1.495900303125381470e-01
1.221524154817867469e+00 -2.313307952880859375e+01 1.491401046514511108e-01
1.226670725335276435e+00 -2.247793769836425781e+01 1.492602378129959106e-01
1.231817295852685623e+00 -2.311823463439941406e+01 1.529144644737243652e-01
1.236963866370094589e+00 -2.335771942138671875e+01 1.521495282649993896e-01
1.242110436887503777e+00 -2.314905929565429688e+01 1.520360410213470459e-01
1.247257007404912743e+00 -2.319003486633300781e+01 1.529708206653594971e-01
1.252403577922321709e+00 -2.340715408325195312e+01 1.527274549007415771e-01
1.257550148439730897e+00 -2.316202354431152344e+01 1.529223024845123291e-01
1.262696718957139863e+00 -2.314422988891601562e+01 1.526600271463394165e-01
1.267843289474549051e+00 -2.306751823425292969e+01 1.529674381017684937e-01
1.272989859991958017e+00 -2.330655288696289062e+01 1.529372334480285645e-01
1.278136430509367205e+00 -2.355857658386230469e+01 1.548501998186111450e-01
1.283283001026776171e+00 -2.316012191772460938e+01 1.523447334766387939e-01
1.288429571544185137e+00 -2.311296463012695312e+01 1.538894027471542358e-01
1.293576142061594325e+00 -2.329759407043457031e+01 1.569232642650604248e-01
1.298722712579003291e+00 -2.324534034729003906e+01 1.574167311191558838e-01
1.303869283096412479e+00 -2.301175117492675781e+01 1.588164865970611572e-01
1.309015853613821445e+00 -2.303950309753417969e+01 1.601719111204147339e-01
1.314162424131230633e+00 -2.311696815490722656e+01 1.599485129117965698e-01
1.319308994648639599e+00 -2.306806182861328125e+01 1.615141183137893677e-01
1.324455565166048565e+00 -2.345486068725585938e+01 1.619982570409774780e-01
1.329602135683457753e+00 -2.313027191162109375e+01 1.610241383314132690e-01
1.334748706200866719e+00 -2.337212944030761719e+01 1.629800796508789062e-01
1.339895276718275907e+00 -2.325399780273437500e+01 1.625283509492874146e-01
1.345041847235684873e+00 -2.324292945861816406e+01 1.628952473402023315e-01
1.350188417753094061e+00 -2.329619216918945312e+01 1.636452078819274902e-01
1.355334988270503027e+00 -2.308979988098144531e+01 1.631975322961807251e-01
1.360481558787911993e+00 -2.326005744934082031e+01 1.610691249370574951e-01
1.365628129305321181e+00 -2.321319007873535156e+01 1.590163409709930420e-01
1.370774699822730147e+00 -2.299821662902832031e+01 1.591069251298904419e-01
1.375921270340139335e+00 -2.292199897766113281e+01 1.577553004026412964e-01
1.381067840857548301e+00 -2.291683197021484375e+01 1.569627821445465088e-01
1.386214411374957489e+00 -2.312389373779296875e+01 1.583343446254730225e-01
1.391360981892366455e+00 -2.313531684875488281e+01 1.554762721061706543e-01
1.396507552409775421e+00 -2.307915496826171875e+01 1.562965661287307739e-01
1.401654122927184609e+00 -2.321004676818847656e+01 1.562054157257080078e-01
1.406800693444593575e+00 -2.313137435913085938e+01 1.567717939615249634e-01
1.411947263962002763e+00 -2.325876045227050781e+01 1.547419130802154541e-01
1.417093834479411729e+00 -2.339531517028808594e+01 1.561367511749267578e-01
1.422240404996820917e+00 -2.309714508056640625e+01 1.544784754514694214e-01
1.427386975514229883e+00 -2.305750465393066406e+01 1.539769470691680908e-01
1.432533546031638849e+00 -2.304512405395507812e+01 1.543805450201034546e-01
1.437680116549048037e+00 -2.270878982543945312e+01 1.536919325590133667e-01
1.442826687066457003e+00 -2.329866409301757812e+01 1.531592011451721191e-01
1.447973257583866191e+00 -2.329488754272460938e+01 1.548853516578674316e-01
1.453119828101275157e+00 -2.328191375732421875e+01 1.533438563346862793e-01
1.458266398618684345e+00 -2.304906463623046875e+01 1.518432199954986572e-01
1.463412969136093311e+00 -2.324127388000488281e+01 1.530467867851257324e-01
1.468559539653502277e+00 -2.318040847778320312e+01 1.519346982240676880e-01
1.473706110170911465e+00 -2.323601150512695312e+01 1.516606658697128296e-01
1.478852680688320431e+00 -2.305708694458007812e+01 1.523688584566116333e-01
1.483999251205729619e+00 -2.326996421813964844e+01 1.521246433258056641e-01
1.489145821723138585e+00 -2.318759918212890625e+01 1.514332592487335205e-01
1.494292392240547551e+00 -2.310287475585937500e+01 1.519417315721511841e-01
1.499438962757956739e+00 -2.300625610351562500e+01 1.509557813405990601e-01
1.504585533275365705e+00 -2.304727935791015625e+01 1.503752022981643677e-01
1.509732103792774893e+00 -2.297929191589355469e+01 1.515623778104782104e-01
1.514878674310183859e+00 -2.325454139709472656e+01 1.503835320472717285e-01
1.520025244827593047e+00 -2.299320411682128906e+01 1.500963568687438965e-01
1.525171815345002013e+00 -2.319677543640136719e+01 1.513852477073669434e-01
1.530318385862410979e+00 -2.306218147277832031e+01 1.502341032028198242e-01
1.535464956379820167e+00 -2.314119529724121094e+01 1.512596458196640015e-01
1.540611526897229133e+00 -2.298911476135253906e+01 1.501115560531616211e-01
1.545758097414638321e+00 -2.303732299804687500e+01 1.497733145952224731e-01
1.550904667932047287e+00 -2.319490623474121094e+01 1.500070691108703613e-01
1.556051238449456475e+00 -2.298040771484375000e+01 1.495218873023986816e-01
1.561197808966865441e+00 -2.301976394653320312e+01 1.496437340974807739e-01
1.566344379484274407e+00 -2.308581924438476562e+01 1.492272615432739258e-01
1.571490950001683595e+00 -2.300633811950683594e+01 1.494544893503189087e-01
1.576637520519092561e+00 -2.289989089965820312e+01 1.497835963964462280e-01
1.581784091036501749e+00 -2.295492553710937500e+01 1.482629030942916870e-01
1.586930661553910715e+00 -2.304766082763671875e+01 1.486510336399078369e-01
1.592077232071319903e+00 -2.312733459472656250e+01 1.491317898035049438e-01
1.597223802588728869e+00 -2.305392265319824219e+01 1.480813622474670410e-01
1.602370373106137835e+00 -2.280650138854980469e+01 1.481012105941772461e-01
1.607516943623547023e+00 -2.315812301635742188e+01 1.489919871091842651e-01
1.612663514140955989e+00 -2.300185203552246094e+01 1.479398459196090698e-01
1.617810084658365177e+00 -2.279243850708007812e+01 1.477563530206680298e-01
1.622956655175774143e+00 -2.316094779968261719e+01 1.476617008447647095e-01
1.628103225693183331e+00 -2.294787406921386719e+01 1.466485410928726196e-01
1.633249796210592297e+00 -2.289289283752441406e+01 1.475340425968170166e-01
1.638396366728001263e+00 -2.317075347900390625e+01 1.477648466825485229e-01
1.643542937245410451e+00 -2.290087127685546875e+01 1.466604322195053101e-01
1.648689507762819417e+00 -2.301039695739746094e+01 1.467845290899276733e-01
1.653836078280228605e+00 -2.314138031005859375e+01 1.477238088846206665e-01
1.658982648797637571e+00 -2.284936714172363281e+01 1.458710730075836182e-01
1.664129219315046759e+00 -2.281217193603515625e+01 1.474882811307907104e-01
1.669275789832455725e+00 -2.295364952087402344e+01 1.471281945705413818e-01
1.674422360349864691e+00 -2.272281646728515625e+01 1.455416977405548096e-01
1.679568930867273879e+00 -2.310497856140136719e+01 1.466796249151229858e-01
1.684715501384682845e+00 -2.299274826049804688e+01 1.471863687038421631e-01
1.689862071902092033e+00 -2.298663520812988281e+01 1.452162712812423706e-01
1.695008642419500999e+00 -2.294803237915039062e+01 1.456684470176696777e-01
1.700155212936910187e+00 -2.286201095581054688e+01 1.464605331420898438e-01
1.705301783454319153e+00 -2.289578628540039062e+01 1.453912705183029175e-01
1.710448353971728119e+00 -2.308256530761718750e+01 1.460848003625869751e-01
1.715594924489137307e+00 -2.276967620849609375e+01 1.455347836017608643e-01
1.720741495006546273e+00 -2.289457511901855469e+01 1.443716287612915039e-01
1.725888065523955461e+00 -2.295004653930664062e+01 1.454699188470840454e-01
1.731034636041364427e+00 -2.293902778625488281e+01 1.452914476394653320e-01
1.736181206558773615e+00 -2.315379333496093750e+01 1.443722546100616455e-01
1.741327777076182581e+00 -2.303173255920410156e+01 1.443398594856262207e-01
1.746474347593591547e+00 -2.259068107604980469e+01 1.448012143373489380e-01
1.751620918111000735e+00 -2.295992279052734375e+01 1.442783623933792114e-01
1.756767488628409701e+00 -2.302064895629882812e+01 1.430125534534454346e-01
1.761914059145818889e+00 -2.309160995483398438e+01 1.438945084810256958e-01
1.767060629663227855e+00 -2.284694480895996094e+01 1.421485245227813721e-01
1.772207200180636821e+00 -2.283072471618652344e+01 1.427194476127624512e-01
1.777353770698046009e+00 -2.271604347229003906e+01 1.434924602508544922e-01
1.782500341215454975e+00 -2.272477531433105469e+01 1.426795274019241333e-01
1.787646911732864163e+00 -2.286824226379394531e+01 1.422165334224700928e-01
1.792793482250273129e+00 -2.283925628662109375e+01 1.436307579278945923e-01
1.797940052767682317e+00 -2.273271751403808594e+01 1.421649008989334106e-01
1.803086623285091283e+00 -2.300031852722167969e+01 1.425475180149078369e-01
1.808233193802500249e+00 -2.290377616882324219e+01 1.423584520816802979e-01
1.813379764319909437e+00 -2.295530700683593750e+01 1.420720815658569336e-01
1.818526334837318403e+00 -2.280038070678710938e+01 1.407463103532791138e-01
1.823672905354727591e+00 -2.275083732604980469e+01 1.425846666097640991e-01
1.828819475872136557e+00 -2.292177391052246094e+01 1.416751295328140259e-01
1.833966046389545745e+00 -2.315761375427246094e+01 1.417087167501449585e-01
1.839112616906954711e+00 -2.275110435485839844e+01 1.419832706451416016e-01
1.844259187424363677e+00 -2.278870964050292969e+01 1.415425240993499756e-01
1.849405757941772865e+00 -2.281341743469238281e+01 1.400943398475646973e-01
1.854552328459181831e+00 -2.272144699096679688e+01 1.416052281856536865e-01
1.859698898976591019e+00 -2.289846611022949219e+01 1.417297422885894775e-01
1.864845469493999985e+00 -2.295767021179199219e+01 1.411636918783187866e-01
1.869992040011409173e+00 -2.289187622070312500e+01 1.417874246835708618e-01
1.875138610528818139e+00 -2.293319511413574219e+01 1.412435621023178101e-01
1.880285181046227105e+00 -2.259332275390625000e+01 1.408885419368743896e-01
1.885431751563636293e+00 -2.295615959167480469e+01 1.417028307914733887e-01
1.890578322081045259e+00 -2.263713645935058594e+01 1.406888663768768311e-01
1.895724892598454447e+00 -2.298405838012695312e+01 1.404004395008087158e-01
1.900871463115863413e+00 -2.274075889587402344e+01 1.416914761066436768e-01
1.906018033633272601e+00 -2.278774452209472656e+01 1.407593488693237305e-01
1.911164604150681567e+00 -2.287783241271972656e+01 1.406193077564239502e-01
1.916311174668090533e+00 -2.276722908020019531e+01 1.412528008222579956e-01
1.921457745185499721e+00 -2.258766365051269531e+01 1.408928185701370239e-01
1.926604315702908687e+00 -2.269098281860351562e+01 1.403679847717285156e-01
1.931750886220317875e+00 -2.244084739685058594e+01 1.410271078348159790e-01
1.936897456737726841e+00 -2.285459899902343750e+01 1.404457092285156250e-01
1.942044027255136029e+00 -2.280417633056640625e+01 1.398559212684631348e-01
1.947190597772544995e+00 -2.285627174377441406e+01 1.412197053432464600e-01
1.952337168289953961e+00 -2.272072792053222656e+01 1.400248706340789795e-01
1.957483738807363149e+00 -2.302497291564941406e+01 1.401497721672058105e-01
1.962630309324772115e+00 -2.261254501342773438e+01 1.411833316087722778e-01
1.967776879842181303e+00 -2.285309410095214844e+01 1.407791376113891602e-01
1.972923450359590269e+00 -2.276538276672363281e+01 1.398004591464996338e-01
1.978070020876999457e+00 -2.285791015625000000e+01 1.404432505369186401e-01
1.983216591394408423e+00 -2.286747360229492188e+01 1.397072225809097290e-01
